Price Date,Open Price,High Price,Low Price,Close Price,Trade Value,Number Of Trades,Traded Quantity
26-05-2015,2021,2031.05,2000.5,2009.3,241257331,4617,119724
25-05-2015,2050,2056.9,2007,2018,170578627,4450,84132
22-05-2015,2045,2049.4,2030.05,2041.8,352012563,3778,172287
21-05-2015,2049,2061,2035,2043.35,110711568,3172,54123
20-05-2015,2033.55,2051,2033.55,2044.7,139306014,3972,68143
19-05-2015,1989,2032.7,1984.4,2018.15,186341364,6005,92395
18-05-2015,1964.2,1998,1962.05,1991.75,231979947,6414,117246
15-05-2015,1935.1,1965,1935,1959.75,166194860,4715,85168
14-05-2015,1960,1960,1910,1934.55,255886016,7961,132623
13-05-2015,1954,1965,1932.6,1955.95,3277220445,12562,1676667
12-05-2015,1998.9,1998.9,1941.25,1949.6,358576867,7686,183414
11-05-2015,1965.1,2000,1954,1992,240031178,5962,121332
08-05-2015,1963.9,1968.6,1945.8,1958,133294114,8837,68142
07-05-2015,1928.8,1967,1911.1,1942.8,248315972,16179,128016
06-05-2015,1979,1980,1917.5,1922.5,822811336,30007,426919
05-05-2015,2000,2005,1955,1966.75,473702261,17679,240455
04-05-2015,1961,1999,1950,1994.3,205353184,16047,104050
30-04-2015,1960,1960.15,1932.65,1942.4,680354889,18908,349958
29-04-2015,1965,1972,1938.55,1961.6,307424074,17042,157079
28-04-2015,1988,1988,1953,1961.35,481120008,21573,245184
27-04-2015,2001,2010,1950,1986,675602991,28557,342672
24-04-2015,2131,2150,1982,1996.25,3162662000,115788,1521097
23-04-2015,2145.3,2145.3,2112.5,2122.55,226073875,8014,106525
22-04-2015,2146.15,2175,2100.25,2138.45,168059321,8455,79181
21-04-2015,2138,2152.45,2119.8,2144.4,354270596,6313,165766
20-04-2015,2181,2184,2117.25,2133.25,1706596129,8159,803964
17-04-2015,2188,2195,2153.45,2181.95,71004591,4426,32599
16-04-2015,2215,2230,2156.25,2191.1,162310486,8126,74490
15-04-2015,2238.9,2242.9,2195.5,2213.2,97869323,5433,44205
13-04-2015,2235,2244,2217.6,2239,75691799,4133,33879
10-04-2015,2210,2239,2210,2233.3,103520542,4705,46425
09-04-2015,2210,2216.4,2187,2211.4,75012360,4419,34035
08-04-2015,2175.5,2206.85,2174,2200.8,87222051,4709,39799
07-04-2015,2180,2183.95,2141.8,2161.25,151381900,7693,70057
06-04-2015,2178,2185,2162,2177.2,126083239,6408,58059
01-04-2015,2209.4,2209.4,2160,2172.25,343307356,12042,158123
31-03-2015,2243.6,2272,2204.85,2216.6,170157699,8428,76544
30-03-2015,2214,2244.05,2195.45,2229.8,128555752,4882,57982
27-03-2015,2164,2225,2160,2201.95,178010572,9486,80772
26-03-2015,2212,2213.5,2130,2144.45,244866954,10333,113160
25-03-2015,2217.3,2227.7,2200,2217.7,162228147,7082,73237
24-03-2015,2230,2252,2206.25,2212.1,121792756,5590,54726
23-03-2015,2252,2275,2226.85,2232.4,805661405,6685,360348
20-03-2015,2233,2269.5,2233,2258.95,177616356,9129,78706
19-03-2015,2227,2244.15,2224.2,2229.9,1138071127,5515,510708
18-03-2015,2250,2260.75,2220,2230.2,93113493,3944,41571
17-03-2015,2260.2,2278.5,2218.2,2241.95,190932135,9145,84879
16-03-2015,2210,2282,2210,2267,173948552,10568,77167
13-03-2015,2226.1,2228.8,2194.4,2216.45,123080761,6963,55664
12-03-2015,2184.9,2226.35,2177.5,2217.8,190714842,7915,86262
11-03-2015,2190,2240,2172.6,2183.6,280896123,10867,127073
10-03-2015,2200,2207,2163.3,2200.1,198477933,7369,90340
09-03-2015,2255,2256,2179.2,2190.55,267341764,10648,121463
05-03-2015,2268.4,2297.4,2236,2251.7,141321127,6047,62659
04-03-2015,2299,2313.5,2252.35,2272.6,163129290,7938,71430
03-03-2015,2291,2309,2279.45,2297.35,91254315,4220,39781
02-03-2015,2300,2308,2278.4,2291.45,88440023,7328,38621
28-02-2015,2270,2310,2258,2294.85,167342840,8043,73422
27-02-2015,2267.25,2280.85,2258,2266.35,115098114,4938,50721
26-02-2015,2314.9,2314.9,2250,2259.5,159050917,8403,69845
25-02-2015,2290,2332,2278.35,2318.05,375034724,10174,161995
24-02-2015,2276.05,2295,2258,2278.15,119187611,7726,52251
23-02-2015,2303.95,2311,2253.25,2270.7,173313518,7344,75951
20-02-2015,2324,2335.2,2277,2284.3,183479152,10233,79717
19-02-2015,2304,2333.9,2292,2326.6,199264705,8847,85835
18-02-2015,2284,2305,2261.1,2295.75,159479550,6639,69884
16-02-2015,2281,2305.85,2266,2278.5,195457923,10149,85541
13-02-2015,2311,2324.9,2286.95,2296.4,253629077,5570,109731
12-02-2015,2280,2322.85,2275,2315.45,183571242,9095,79766
11-02-2015,2275,2295,2258.25,2287.2,138058686,7467,60563
10-02-2015,2244.9,2297.4,2225,2280.3,321497107,13026,141656
09-02-2015,2229.35,2255,2206.4,2250.2,360381998,16465,160907
06-02-2015,2193,2246.75,2192.4,2229.35,270541576,11523,121493
05-02-2015,2144,2220,2144,2193.6,391614399,17158,179273
04-02-2015,2128,2149.5,2128,2142.05,116753384,6308,54536
03-02-2015,2140,2140,2103.05,2120.35,155818756,8347,73571
02-02-2015,2140,2151.2,2127.65,2134.35,138069368,6786,64483
30-01-2015,2152,2163.6,2126.4,2142.75,521118047,5173,241853
29-01-2015,2135.2,2149.35,2128.25,2142.9,338426507,12186,158005
28-01-2015,2146.55,2154.5,2133,2145.1,180200708,8839,84013
27-01-2015,2214.05,2216,2131,2136,242232671,13434,112739
23-01-2015,2200,2222,2166.75,2214.05,232624114,9755,105912
22-01-2015,2169,2202,2161.8,2195.7,184727997,10865,84270
21-01-2015,2126.2,2170,2117.3,2165.1,779722856,9675,360800
20-01-2015,2102.4,2132.9,2100.45,2122.35,145973128,5951,68958
19-01-2015,2118,2131,2095.8,2102.4,128155769,5767,60895
16-01-2015,2140.2,2147.35,2110,2114.15,144602773,6788,68114
15-01-2015,2144,2152.9,2114.5,2133.95,255451356,13818,119513
14-01-2015,2095,2135,2092.9,2128.8,323671811,12490,153260
13-01-2015,2114.4,2114.4,2075.15,2087.25,194627798,9527,93215
12-01-2015,2095.05,2119,2076.25,2114.75,465350668,18848,221565
09-01-2015,1985,2108,1914.1,2073.6,2291973559,114311,1128867
08-01-2015,1982.5,1996.85,1951,1974.55,1546372828,10915,787864
07-01-2015,1957.1,1975.3,1950,1964.8,1522437209,11785,774738
06-01-2015,1984.9,1988,1935,1956.85,432838108,16076,221586
05-01-2015,2014.7,2029.65,1977.65,1996.6,165255112,8886,82374
02-01-2015,1975,2019.6,1973.9,2013.45,122142384,6879,61011
01-01-2015,1967.8,1981.2,1957.45,1975.8,75004918,3712,38031
